Id,Province/State,Country/Region,Lat,Long,
4110,Saskatchewan,Canada,52.9399,-106.4509,
4111,Saskatchewan,Canada,52.9399,-106.4509,
4112,Saskatchewan,Canada,52.9399,-106.4509,
4113,Saskatchewan,Canada,52.9399,-106.4509,
4114,Saskatchewan,Canada,52.9399,-106.4509,
4115,Saskatchewan,Canada,52.9399,-106.4509,
4116,Saskatchewan,Canada,52.9399,-106.4509,
4117,Saskatchewan,Canada,52.9399,-106.4509,
4118,Saskatchewan,Canada,52.9399,-106.4509,
4119,Saskatchewan,Canada,52.9399,-106.4509,
4120,Saskatchewan,Canada,52.9399,-106.4509,
4121,Saskatchewan,Canada,52.9399,-106.4509,
4122,Saskatchewan,Canada,52.9399,-106.4509,
4123,Saskatchewan,Canada,52.9399,-106.4509,
4124,Saskatchewan,Canada,52.9399,-106.4509,
4125,Saskatchewan,Canada,52.9399,-106.4509,
4126,Saskatchewan,Canada,52.9399,-106.4509,
4127,Saskatchewan,Canada,52.9399,-106.4509,
4128,Saskatchewan,Canada,52.9399,-106.4509,
4129,Saskatchewan,Canada,52.9399,-106.4509,
4130,Saskatchewan,Canada,52.9399,-106.4509,
4131,Saskatchewan,Canada,52.9399,-106.4509,
4132,Saskatchewan,Canada,52.9399,-106.4509,
4133,Saskatchewan,Canada,52.9399,-106.4509,
4134,Saskatchewan,Canada,52.9399,-106.4509,
4135,Saskatchewan,Canada,52.9399,-106.4509,
4136,Saskatchewan,Canada,52.9399,-106.4509,
4137,Saskatchewan,Canada,52.9399,-106.4509,
4138,Saskatchewan,Canada,52.9399,-106.4509,
4139,Saskatchewan,Canada,52.9399,-106.4509,
4140,Saskatchewan,Canada,52.9399,-106.4509,
4141,Saskatchewan,Canada,52.9399,-106.4509,
4142,Saskatchewan,Canada,52.9399,-106.4509,
4143,Saskatchewan,Canada,52.9399,-106.4509,
4144,Saskatchewan,Canada,52.9399,-106.4509,
4145,Saskatchewan,Canada,52.9399,-106.4509,
4146,Saskatchewan,Canada,52.9399,-106.4509,
4147,Saskatchewan,Canada,52.9399,-106.4509,
4148,Saskatchewan,Canada,52.9399,-106.4509,
4149,Saskatchewan,Canada,52.9399,-106.4509,
4150,Saskatchewan,Canada,52.9399,-106.4509,
4151,Saskatchewan,Canada,52.9399,-106.4509,
4152,Saskatchewan,Canada,52.9399,-106.4509,
4153,Saskatchewan,Canada,52.9399,-106.4509,
4154,Saskatchewan,Canada,52.9399,-106.4509,
4155,Saskatchewan,Canada,52.9399,-106.4509,
4186,,Central African Republic,6.6111,20.9394,
4187,,Central African Republic,6.6111,20.9394,
4188,,Central African Republic,6.6111,20.9394,
4189,,Central African Republic,6.6111,20.9394,
4190,,Central African Republic,6.6111,20.9394,
4191,,Central African Republic,6.6111,20.9394,
4192,,Central African Republic,6.6111,20.9394,
4193,,Central African Republic,6.6111,20.9394,
4194,,Central African Republic,6.6111,20.9394,
4195,,Central African Republic,6.6111,20.9394,
4196,,Central African Republic,6.6111,20.9394,
4197,,Central African Republic,6.6111,20.9394,
4198,,Central African Republic,6.6111,20.9394,
4199,,Central African Republic,6.6111,20.9394,
4200,,Central African Republic,6.6111,20.9394,
4201,,Central African Republic,6.6111,20.9394,
4202,,Central African Republic,6.6111,20.9394,
4203,,Central African Republic,6.6111,20.9394,
4204,,Central African Republic,6.6111,20.9394,
4205,,Central African Republic,6.6111,20.9394,
4206,,Central African Republic,6.6111,20.9394,
4207,,Central African Republic,6.6111,20.9394,
4208,,Central African Republic,6.6111,20.9394,
4209,,Central African Republic,6.6111,20.9394,
4210,,Central African Republic,6.6111,20.9394,
4211,,Central African Republic,6.6111,20.9394,
4212,,Central African Republic,6.6111,20.9394,
4213,,Central African Republic,6.6111,20.9394,
4214,,Central African Republic,6.6111,20.9394,
4215,,Central African Republic,6.6111,20.9394,
4216,,Central African Republic,6.6111,20.9394,
4217,,Central African Republic,6.6111,20.9394,
4218,,Central African Republic,6.6111,20.9394,
4219,,Central African Republic,6.6111,20.9394,
4220,,Central African Republic,6.6111,20.9394,
4221,,Central African Republic,6.6111,20.9394,
4222,,Central African Republic,6.6111,20.9394,
4223,,Central African Republic,6.6111,20.9394,
4224,,Central African Republic,6.6111,20.9394,
4225,,Central African Republic,6.6111,20.9394,
4226,,Central African Republic,6.6111,20.9394,
4227,,Central African Republic,6.6111,20.9394,
4228,,Central African Republic,6.6111,20.9394,
4229,,Central African Republic,6.6111,20.9394,
4230,,Central African Republic,6.6111,20.9394,
4231,,Central African Republic,6.6111,20.9394,
4232,,Central African Republic,6.6111,20.9394,
4233,,Central African Republic,6.6111,20.9394,
4234,,Central African Republic,6.6111,20.9394,
4235,,Central African Republic,6.6111,20.9394,
4236,,Central African Republic,6.6111,20.9394,
4237,,Central African Republic,6.6111,20.9394,
4238,,Central African Republic,6.6111,20.9394,
4239,,Central African Republic,6.6111,20.9394,
4240,,Central African Republic,6.6111,20.9394,
4241,,Central African Republic,6.6111,20.9394,
4242,,Central African Republic,6.6111,20.9394,
4243,,Central African Republic,6.6111,20.9394,
4244,,Central African Republic,6.6111,20.9394,
4245,,Central African Republic,6.6111,20.9394,
4246,,Central African Republic,6.6111,20.9394,
4247,,Central African Republic,6.6111,20.9394,
4248,,Central African Republic,6.6111,20.9394,
4279,,Chile,-35.6751,-71.543,
4280,,Chile,-35.6751,-71.543,
4281,,Chile,-35.6751,-71.543,
4282,,Chile,-35.6751,-71.543,
4283,,Chile,-35.6751,-71.543,
4284,,Chile,-35.6751,-71.543,
4285,,Chile,-35.6751,-71.543,
4286,,Chile,-35.6751,-71.543,
4287,,Chile,-35.6751,-71.543,
4288,,Chile,-35.6751,-71.543,
4289,,Chile,-35.6751,-71.543,
4290,,Chile,-35.6751,-71.543,
4291,,Chile,-35.6751,-71.543,
4292,,Chile,-35.6751,-71.543,
4293,,Chile,-35.6751,-71.543,
4294,,Chile,-35.6751,-71.543,
4295,,Chile,-35.6751,-71.543,
4296,,Chile,-35.6751,-71.543,
4297,,Chile,-35.6751,-71.543,
4298,,Chile,-35.6751,-71.543,
4299,,Chile,-35.6751,-71.543,
4300,,Chile,-35.6751,-71.543,
4301,,Chile,-35.6751,-71.543,
4302,,Chile,-35.6751,-71.543,
4303,,Chile,-35.6751,-71.543,
4304,,Chile,-35.6751,-71.543,
4305,,Chile,-35.6751,-71.543,
4306,,Chile,-35.6751,-71.543,
4307,,Chile,-35.6751,-71.543,
4308,,Chile,-35.6751,-71.543,
4309,,Chile,-35.6751,-71.543,
4310,,Chile,-35.6751,-71.543,
4311,,Chile,-35.6751,-71.543,
4312,,Chile,-35.6751,-71.543,
4313,,Chile,-35.6751,-71.543,
4314,,Chile,-35.6751,-71.543,
4315,,Chile,-35.6751,-71.543,
4316,,Chile,-35.6751,-71.543,
4317,,Chile,-35.6751,-71.543,
4318,,Chile,-35.6751,-71.543,
4319,,Chile,-35.6751,-71.543,
4320,,Chile,-35.6751,-71.543,
4321,,Chile,-35.6751,-71.543,
4322,,Chile,-35.6751,-71.543,
4323,,Chile,-35.6751,-71.543,
4324,,Chile,-35.6751,-71.543,
4325,,Chile,-35.6751,-71.543,
4326,,Chile,-35.6751,-71.543,
4327,,Chile,-35.6751,-71.543,
4328,,Chile,-35.6751,-71.543,
4329,,Chile,-35.6751,-71.543,
4330,,Chile,-35.6751,-71.543,
4331,,Chile,-35.6751,-71.543,
4332,,Chile,-35.6751,-71.543,
4333,,Chile,-35.6751,-71.543,
4334,,Chile,-35.6751,-71.543,
4335,,Chile,-35.6751,-71.543,
4336,,Chile,-35.6751,-71.543,
4337,,Chile,-35.6751,-71.543,
4338,,Chile,-35.6751,-71.543,
4339,,Chile,-35.6751,-71.543,
4340,,Chile,-35.6751,-71.543,
4341,,Chile,-35.6751,-71.543,
4372,Anhui,China,31.8257,117.2264,
4373,Anhui,China,31.8257,117.2264,
4374,Anhui,China,31.8257,117.2264,
4375,Anhui,China,31.8257,117.2264,
4376,Anhui,China,31.8257,117.2264,
4377,Anhui,China,31.8257,117.2264,
4378,Anhui,China,31.8257,117.2264,
4379,Anhui,China,31.8257,117.2264,
4380,Anhui,China,31.8257,117.2264,
4381,Anhui,China,31.8257,117.2264,
4382,Anhui,China,31.8257,117.2264,
4383,Anhui,China,31.8257,117.2264,
4384,Anhui,China,31.8257,117.2264,
4385,Anhui,China,31.8257,117.2264,
4386,Anhui,China,31.8257,117.2264,
4387,Anhui,China,31.8257,117.2264,
4388,Anhui,China,31.8257,117.2264,
4389,Anhui,China,31.8257,117.2264,
4390,Anhui,China,31.8257,117.2264,
4391,Anhui,China,31.8257,117.2264,
4392,Anhui,China,31.8257,117.2264,
4393,Anhui,China,31.8257,117.2264,
4394,Anhui,China,31.8257,117.2264,
4395,Anhui,China,31.8257,117.2264,
4396,Anhui,China,31.8257,117.2264,
4397,Anhui,China,31.8257,117.2264,
4398,Anhui,China,31.8257,117.2264,
4399,Anhui,China,31.8257,117.2264,
4400,Anhui,China,31.8257,117.2264,
4401,Anhui,China,31.8257,117.2264,
4402,Anhui,China,31.8257,117.2264,
4403,Anhui,China,31.8257,117.2264,
4404,Anhui,China,31.8257,117.2264,
4405,Anhui,China,31.8257,117.2264,
4406,Anhui,China,31.8257,117.2264,
4407,Anhui,China,31.8257,117.2264,
4408,Anhui,China,31.8257,117.2264,
4409,Anhui,China,31.8257,117.2264,
4410,Anhui,China,31.8257,117.2264,
4411,Anhui,China,31.8257,117.2264,
4412,Anhui,China,31.8257,117.2264,
4413,Anhui,China,31.8257,117.2264,
4414,Anhui,China,31.8257,117.2264,
4415,Anhui,China,31.8257,117.2264,
4416,Anhui,China,31.8257,117.2264,
4417,Anhui,China,31.8257,117.2264,
4418,Anhui,China,31.8257,117.2264,
4419,Anhui,China,31.8257,117.2264,
4420,Anhui,China,31.8257,117.2264,
4421,Anhui,China,31.8257,117.2264,
4422,Anhui,China,31.8257,117.2264,
4423,Anhui,China,31.8257,117.2264,
4424,Anhui,China,31.8257,117.2264,
4425,Anhui,China,31.8257,117.2264,
4426,Anhui,China,31.8257,117.2264,
4427,Anhui,China,31.8257,117.2264,
4428,Anhui,China,31.8257,117.2264,
4429,Anhui,China,31.8257,117.2264,
4430,Anhui,China,31.8257,117.2264,
4431,Anhui,China,31.8257,117.2264,
4432,Anhui,China,31.8257,117.2264,
4433,Anhui,China,31.8257,117.2264,
4434,Anhui,China,31.8257,117.2264,
4465,Beijing,China,40.1824,116.4142,
4466,Beijing,China,40.1824,116.4142,
4467,Beijing,China,40.1824,116.4142,
4468,Beijing,China,40.1824,116.4142,
4469,Beijing,China,40.1824,116.4142,
4470,Beijing,China,40.1824,116.4142,
4471,Beijing,China,40.1824,116.4142,
4472,Beijing,China,40.1824,116.4142,
4473,Beijing,China,40.1824,116.4142,
4474,Beijing,China,40.1824,116.4142,
4475,Beijing,China,40.1824,116.4142,
4476,Beijing,China,40.1824,116.4142,
4477,Beijing,China,40.1824,116.4142,
4478,Beijing,China,40.1824,116.4142,
4479,Beijing,China,40.1824,116.4142,
4480,Beijing,China,40.1824,116.4142,
4481,Beijing,China,40.1824,116.4142,
4482,Beijing,China,40.1824,116.4142,
4483,Beijing,China,40.1824,116.4142,
4484,Beijing,China,40.1824,116.4142,
4485,Beijing,China,40.1824,116.4142,
4486,Beijing,China,40.1824,116.4142,
4487,Beijing,China,40.1824,116.4142,
4488,Beijing,China,40.1824,116.4142,
4489,Beijing,China,40.1824,116.4142,
4490,Beijing,China,40.1824,116.4142,
4491,Beijing,China,40.1824,116.4142,
4492,Beijing,China,40.1824,116.4142,
4493,Beijing,China,40.1824,116.4142,
4494,Beijing,China,40.1824,116.4142,
4495,Beijing,China,40.1824,116.4142,
4496,Beijing,China,40.1824,116.4142,
4497,Beijing,China,40.1824,116.4142,
4498,Beijing,China,40.1824,116.4142,
4499,Beijing,China,40.1824,116.4142,
4500,Beijing,China,40.1824,116.4142,
4501,Beijing,China,40.1824,116.4142,
4502,Beijing,China,40.1824,116.4142,
4503,Beijing,China,40.1824,116.4142,
4504,Beijing,China,40.1824,116.4142,
4505,Beijing,China,40.1824,116.4142,
4506,Beijing,China,40.1824,116.4142,
4507,Beijing,China,40.1824,116.4142,
4508,Beijing,China,40.1824,116.4142,
4509,Beijing,China,40.1824,116.4142,
4510,Beijing,China,40.1824,116.4142,
4511,Beijing,China,40.1824,116.4142,
4512,Beijing,China,40.1824,116.4142,
4513,Beijing,China,40.1824,116.4142,
4514,Beijing,China,40.1824,116.4142,
4515,Beijing,China,40.1824,116.4142,
4516,Beijing,China,40.1824,116.4142,
4517,Beijing,China,40.1824,116.4142,
4518,Beijing,China,40.1824,116.4142,
4519,Beijing,China,40.1824,116.4142,
4520,Beijing,China,40.1824,116.4142,
4521,Beijing,China,40.1824,116.4142,
4522,Beijing,China,40.1824,116.4142,
4523,Beijing,China,40.1824,116.4142,
4524,Beijing,China,40.1824,116.4142,
4525,Beijing,China,40.1824,116.4142,
4526,Beijing,China,40.1824,116.4142,
4527,Beijing,China,40.1824,116.4142,
4558,Chongqing,China,30.0572,107.874,
4559,Chongqing,China,30.0572,107.874,
4560,Chongqing,China,30.0572,107.874,
4561,Chongqing,China,30.0572,107.874,
4562,Chongqing,China,30.0572,107.874,
4563,Chongqing,China,30.0572,107.874,
4564,Chongqing,China,30.0572,107.874,
4565,Chongqing,China,30.0572,107.874,
4566,Chongqing,China,30.0572,107.874,
4567,Chongqing,China,30.0572,107.874,
4568,Chongqing,China,30.0572,107.874,
4569,Chongqing,China,30.0572,107.874,
4570,Chongqing,China,30.0572,107.874,
4571,Chongqing,China,30.0572,107.874,
4572,Chongqing,China,30.0572,107.874,
4573,Chongqing,China,30.0572,107.874,
4574,Chongqing,China,30.0572,107.874,
4575,Chongqing,China,30.0572,107.874,
4576,Chongqing,China,30.0572,107.874,
4577,Chongqing,China,30.0572,107.874,
4578,Chongqing,China,30.0572,107.874,
4579,Chongqing,China,30.0572,107.874,
4580,Chongqing,China,30.0572,107.874,
4581,Chongqing,China,30.0572,107.874,
4582,Chongqing,China,30.0572,107.874,
4583,Chongqing,China,30.0572,107.874,
4584,Chongqing,China,30.0572,107.874,
4585,Chongqing,China,30.0572,107.874,
4586,Chongqing,China,30.0572,107.874,
4587,Chongqing,China,30.0572,107.874,
4588,Chongqing,China,30.0572,107.874,
4589,Chongqing,China,30.0572,107.874,
4590,Chongqing,China,30.0572,107.874,
4591,Chongqing,China,30.0572,107.874,
4592,Chongqing,China,30.0572,107.874,
4593,Chongqing,China,30.0572,107.874,
4594,Chongqing,China,30.0572,107.874,
4595,Chongqing,China,30.0572,107.874,
4596,Chongqing,China,30.0572,107.874,
4597,Chongqing,China,30.0572,107.874,
4598,Chongqing,China,30.0572,107.874,
4599,Chongqing,China,30.0572,107.874,
4600,Chongqing,China,30.0572,107.874,
4601,Chongqing,China,30.0572,107.874,
4602,Chongqing,China,30.0572,107.874,
4603,Chongqing,China,30.0572,107.874,
4604,Chongqing,China,30.0572,107.874,
4605,Chongqing,China,30.0572,107.874,
4606,Chongqing,China,30.0572,107.874,
4607,Chongqing,China,30.0572,107.874,
4608,Chongqing,China,30.0572,107.874,
4609,Chongqing,China,30.0572,107.874,
4610,Chongqing,China,30.0572,107.874,
4611,Chongqing,China,30.0572,107.874,
4612,Chongqing,China,30.0572,107.874,
4613,Chongqing,China,30.0572,107.874,
4614,Chongqing,China,30.0572,107.874,
4615,Chongqing,China,30.0572,107.874,
4616,Chongqing,China,30.0572,107.874,
4617,Chongqing,China,30.0572,107.874,
4618,Chongqing,China,30.0572,107.874,
4619,Chongqing,China,30.0572,107.874,
4620,Chongqing,China,30.0572,107.874,
4651,Fujian,China,26.0789,117.9874,
4652,Fujian,China,26.0789,117.9874,
4653,Fujian,China,26.0789,117.9874,
4654,Fujian,China,26.0789,117.9874,
4655,Fujian,China,26.0789,117.9874,
4656,Fujian,China,26.0789,117.9874,
4657,Fujian,China,26.0789,117.9874,
4658,Fujian,China,26.0789,117.9874,
4659,Fujian,China,26.0789,117.9874,
4660,Fujian,China,26.0789,117.9874,
4661,Fujian,China,26.0789,117.9874,
4662,Fujian,China,26.0789,117.9874,
4663,Fujian,China,26.0789,117.9874,
4664,Fujian,China,26.0789,117.9874,
4665,Fujian,China,26.0789,117.9874,
4666,Fujian,China,26.0789,117.9874,
4667,Fujian,China,26.0789,117.9874,
4668,Fujian,China,26.0789,117.9874,
4669,Fujian,China,26.0789,117.9874,
4670,Fujian,China,26.0789,117.9874,
4671,Fujian,China,26.0789,117.9874,
4672,Fujian,China,26.0789,117.9874,
4673,Fujian,China,26.0789,117.9874,
4674,Fujian,China,26.0789,117.9874,
4675,Fujian,China,26.0789,117.9874,
4676,Fujian,China,26.0789,117.9874,
4677,Fujian,China,26.0789,117.9874,
4678,Fujian,China,26.0789,117.9874,
4679,Fujian,China,26.0789,117.9874,
4680,Fujian,China,26.0789,117.9874,
4681,Fujian,China,26.0789,117.9874,
4682,Fujian,China,26.0789,117.9874,
4683,Fujian,China,26.0789,117.9874,
4684,Fujian,China,26.0789,117.9874,
4685,Fujian,China,26.0789,117.9874,
4686,Fujian,China,26.0789,117.9874,
4687,Fujian,China,26.0789,117.9874,
4688,Fujian,China,26.0789,117.9874,
4689,Fujian,China,26.0789,117.9874,
4690,Fujian,China,26.0789,117.9874,
4691,Fujian,China,26.0789,117.9874,
4692,Fujian,China,26.0789,117.9874,
4693,Fujian,China,26.0789,117.9874,
4694,Fujian,China,26.0789,117.9874,
4695,Fujian,China,26.0789,117.9874,
4696,Fujian,China,26.0789,117.9874,
4697,Fujian,China,26.0789,117.9874,
4698,Fujian,China,26.0789,117.9874,
4699,Fujian,China,26.0789,117.9874,
4700,Fujian,China,26.0789,117.9874,
4701,Fujian,China,26.0789,117.9874,
4702,Fujian,China,26.0789,117.9874,
4703,Fujian,China,26.0789,117.9874,
4704,Fujian,China,26.0789,117.9874,
4705,Fujian,China,26.0789,117.9874,
4706,Fujian,China,26.0789,117.9874,
4707,Fujian,China,26.0789,117.9874,
4708,Fujian,China,26.0789,117.9874,
4709,Fujian,China,26.0789,117.9874,
4710,Fujian,China,26.0789,117.9874,
4711,Fujian,China,26.0789,117.9874,
4712,Fujian,China,26.0789,117.9874,
4713,Fujian,China,26.0789,117.9874,
4744,Gansu,China,37.8099,101.0583,
4745,Gansu,China,37.8099,101.0583,
4746,Gansu,China,37.8099,101.0583,
4747,Gansu,China,37.8099,101.0583,
4748,Gansu,China,37.8099,101.0583,
4749,Gansu,China,37.8099,101.0583,
4750,Gansu,China,37.8099,101.0583,
4751,Gansu,China,37.8099,101.0583,
4752,Gansu,China,37.8099,101.0583,
4753,Gansu,China,37.8099,101.0583,
4754,Gansu,China,37.8099,101.0583,
4755,Gansu,China,37.8099,101.0583,
4756,Gansu,China,37.8099,101.0583,
4757,Gansu,China,37.8099,101.0583,
4758,Gansu,China,37.8099,101.0583,
4759,Gansu,China,37.8099,101.0583,
4760,Gansu,China,37.8099,101.0583,
4761,Gansu,China,37.8099,101.0583,
4762,Gansu,China,37.8099,101.0583,
4763,Gansu,China,37.8099,101.0583,
4764,Gansu,China,37.8099,101.0583,
4765,Gansu,China,37.8099,101.0583,
4766,Gansu,China,37.8099,101.0583,
4767,Gansu,China,37.8099,101.0583,
4768,Gansu,China,37.8099,101.0583,
4769,Gansu,China,37.8099,101.0583,
4770,Gansu,China,37.8099,101.0583,
4771,Gansu,China,37.8099,101.0583,
4772,Gansu,China,37.8099,101.0583,
4773,Gansu,China,37.8099,101.0583,
4774,Gansu,China,37.8099,101.0583,
4775,Gansu,China,37.8099,101.0583,
4776,Gansu,China,37.8099,101.0583,
4777,Gansu,China,37.8099,101.0583,
4778,Gansu,China,37.8099,101.0583,
4779,Gansu,China,37.8099,101.0583,
4780,Gansu,China,37.8099,101.0583,
4781,Gansu,China,37.8099,101.0583,
4782,Gansu,China,37.8099,101.0583,
4783,Gansu,China,37.8099,101.0583,
4784,Gansu,China,37.8099,101.0583,
4785,Gansu,China,37.8099,101.0583,
4786,Gansu,China,37.8099,101.0583,
4787,Gansu,China,37.8099,101.0583,
4788,Gansu,China,37.8099,101.0583,
4789,Gansu,China,37.8099,101.0583,
4790,Gansu,China,37.8099,101.0583,
4791,Gansu,China,37.8099,101.0583,
4792,Gansu,China,37.8099,101.0583,
4793,Gansu,China,37.8099,101.0583,
4794,Gansu,China,37.8099,101.0583,
4795,Gansu,China,37.8099,101.0583,
4796,Gansu,China,37.8099,101.0583,
4797,Gansu,China,37.8099,101.0583,
4798,Gansu,China,37.8099,101.0583,
4799,Gansu,China,37.8099,101.0583,
4800,Gansu,China,37.8099,101.0583,
4801,Gansu,China,37.8099,101.0583,
4802,Gansu,China,37.8099,101.0583,
4803,Gansu,China,37.8099,101.0583,
4804,Gansu,China,37.8099,101.0583,
4805,Gansu,China,37.8099,101.0583,
4806,Gansu,China,37.8099,101.0583,
4837,Guangdong,China,23.3417,113.4244,
4838,Guangdong,China,23.3417,113.4244,
4839,Guangdong,China,23.3417,113.4244,
4840,Guangdong,China,23.3417,113.4244,
4841,Guangdong,China,23.3417,113.4244,
4842,Guangdong,China,23.3417,113.4244,
4843,Guangdong,China,23.3417,113.4244,
4844,Guangdong,China,23.3417,113.4244,
4845,Guangdong,China,23.3417,113.4244,
4846,Guangdong,China,23.3417,113.4244,
4847,Guangdong,China,23.3417,113.4244,
4848,Guangdong,China,23.3417,113.4244,
4849,Guangdong,China,23.3417,113.4244,
4850,Guangdong,China,23.3417,113.4244,
4851,Guangdong,China,23.3417,113.4244,
4852,Guangdong,China,23.3417,113.4244,
4853,Guangdong,China,23.3417,113.4244,
4854,Guangdong,China,23.3417,113.4244,
4855,Guangdong,China,23.3417,113.4244,
4856,Guangdong,China,23.3417,113.4244,
4857,Guangdong,China,23.3417,113.4244,
4858,Guangdong,China,23.3417,113.4244,
4859,Guangdong,China,23.3417,113.4244,
4860,Guangdong,China,23.3417,113.4244,
4861,Guangdong,China,23.3417,113.4244,
4862,Guangdong,China,23.3417,113.4244,
4863,Guangdong,China,23.3417,113.4244,
4864,Guangdong,China,23.3417,113.4244,
4865,Guangdong,China,23.3417,113.4244,
4866,Guangdong,China,23.3417,113.4244,
4867,Guangdong,China,23.3417,113.4244,
4868,Guangdong,China,23.3417,113.4244,
4869,Guangdong,China,23.3417,113.4244,
4870,Guangdong,China,23.3417,113.4244,
4871,Guangdong,China,23.3417,113.4244,
4872,Guangdong,China,23.3417,113.4244,
4873,Guangdong,China,23.3417,113.4244,
4874,Guangdong,China,23.3417,113.4244,
4875,Guangdong,China,23.3417,113.4244,
4876,Guangdong,China,23.3417,113.4244,
4877,Guangdong,China,23.3417,113.4244,
4878,Guangdong,China,23.3417,113.4244,
4879,Guangdong,China,23.3417,113.4244,
4880,Guangdong,China,23.3417,113.4244,
4881,Guangdong,China,23.3417,113.4244,
4882,Guangdong,China,23.3417,113.4244,
4883,Guangdong,China,23.3417,113.4244,
4884,Guangdong,China,23.3417,113.4244,
4885,Guangdong,China,23.3417,113.4244,
4886,Guangdong,China,23.3417,113.4244,
4887,Guangdong,China,23.3417,113.4244,
4888,Guangdong,China,23.3417,113.4244,
4889,Guangdong,China,23.3417,113.4244,
4890,Guangdong,China,23.3417,113.4244,
4891,Guangdong,China,23.3417,113.4244,
4892,Guangdong,China,23.3417,113.4244,
4893,Guangdong,China,23.3417,113.4244,
4894,Guangdong,China,23.3417,113.4244,
4895,Guangdong,China,23.3417,113.4244,
4896,Guangdong,China,23.3417,113.4244,
4897,Guangdong,China,23.3417,113.4244,
4898,Guangdong,China,23.3417,113.4244,
4899,Guangdong,China,23.3417,113.4244,
4930,Guangxi,China,23.8298,108.7881,
4931,Guangxi,China,23.8298,108.7881,
4932,Guangxi,China,23.8298,108.7881,
4933,Guangxi,China,23.8298,108.7881,
4934,Guangxi,China,23.8298,108.7881,
4935,Guangxi,China,23.8298,108.7881,
4936,Guangxi,China,23.8298,108.7881,
4937,Guangxi,China,23.8298,108.7881,
4938,Guangxi,China,23.8298,108.7881,
4939,Guangxi,China,23.8298,108.7881,
4940,Guangxi,China,23.8298,108.7881,
4941,Guangxi,China,23.8298,108.7881,
4942,Guangxi,China,23.8298,108.7881,
4943,Guangxi,China,23.8298,108.7881,
4944,Guangxi,China,23.8298,108.7881,
4945,Guangxi,China,23.8298,108.7881,
4946,Guangxi,China,23.8298,108.7881,
4947,Guangxi,China,23.8298,108.7881,
4948,Guangxi,China,23.8298,108.7881,
4949,Guangxi,China,23.8298,108.7881,
4950,Guangxi,China,23.8298,108.7881,
4951,Guangxi,China,23.8298,108.7881,
4952,Guangxi,China,23.8298,108.7881,
4953,Guangxi,China,23.8298,108.7881,
4954,Guangxi,China,23.8298,108.7881,
4955,Guangxi,China,23.8298,108.7881,
4956,Guangxi,China,23.8298,108.7881,
4957,Guangxi,China,23.8298,108.7881,
4958,Guangxi,China,23.8298,108.7881,
4959,Guangxi,China,23.8298,108.7881,
4960,Guangxi,China,23.8298,108.7881,
4961,Guangxi,China,23.8298,108.7881,
4962,Guangxi,China,23.8298,108.7881,
4963,Guangxi,China,23.8298,108.7881,
4964,Guangxi,China,23.8298,108.7881,
4965,Guangxi,China,23.8298,108.7881,
4966,Guangxi,China,23.8298,108.7881,
4967,Guangxi,China,23.8298,108.7881,
4968,Guangxi,China,23.8298,108.7881,
4969,Guangxi,China,23.8298,108.7881,
4970,Guangxi,China,23.8298,108.7881,
4971,Guangxi,China,23.8298,108.7881,
4972,Guangxi,China,23.8298,108.7881,
4973,Guangxi,China,23.8298,108.7881,
4974,Guangxi,China,23.8298,108.7881,
4975,Guangxi,China,23.8298,108.7881,
4976,Guangxi,China,23.8298,108.7881,
4977,Guangxi,China,23.8298,108.7881,
4978,Guangxi,China,23.8298,108.7881,
4979,Guangxi,China,23.8298,108.7881,
4980,Guangxi,China,23.8298,108.7881,
4981,Guangxi,China,23.8298,108.7881,
4982,Guangxi,China,23.8298,108.7881,
4983,Guangxi,China,23.8298,108.7881,
4984,Guangxi,China,23.8298,108.7881,
4985,Guangxi,China,23.8298,108.7881,
4986,Guangxi,China,23.8298,108.7881,
4987,Guangxi,China,23.8298,108.7881,
4988,Guangxi,China,23.8298,108.7881,
4989,Guangxi,China,23.8298,108.7881,
4990,Guangxi,China,23.8298,108.7881,
4991,Guangxi,China,23.8298,108.7881,
4992,Guangxi,China,23.8298,108.7881,
5023,Guizhou,China,26.8154,106.8748,
5024,Guizhou,China,26.8154,106.8748,
5025,Guizhou,China,26.8154,106.8748,
5026,Guizhou,China,26.8154,106.8748,
5027,Guizhou,China,26.8154,106.8748,
5028,Guizhou,China,26.8154,106.8748,
5029,Guizhou,China,26.8154,106.8748,
5030,Guizhou,China,26.8154,106.8748,
5031,Guizhou,China,26.8154,106.8748,
5032,Guizhou,China,26.8154,106.8748,
5033,Guizhou,China,26.8154,106.8748,
5034,Guizhou,China,26.8154,106.8748,
5035,Guizhou,China,26.8154,106.8748,
5036,Guizhou,China,26.8154,106.8748,
5037,Guizhou,China,26.8154,106.8748,
5038,Guizhou,China,26.8154,106.8748,
5039,Guizhou,China,26.8154,106.8748,
5040,Guizhou,China,26.8154,106.8748,
5041,Guizhou,China,26.8154,106.8748,
5042,Guizhou,China,26.8154,106.8748,
5043,Guizhou,China,26.8154,106.8748,
5044,Guizhou,China,26.8154,106.8748,
5045,Guizhou,China,26.8154,106.8748,
5046,Guizhou,China,26.8154,106.8748,
5047,Guizhou,China,26.8154,106.8748,
5048,Guizhou,China,26.8154,106.8748,
5049,Guizhou,China,26.8154,106.8748,
5050,Guizhou,China,26.8154,106.8748,
5051,Guizhou,China,26.8154,106.8748,
5052,Guizhou,China,26.8154,106.8748,
5053,Guizhou,China,26.8154,106.8748,
